date,raw_area,enh1_area,enh2_area,cloud_cover,ice_cover,datetime
2017219,24.6087,33.4134,49.086,0.763151284161289,3.657109420713868e-05,2017-08-07
2017216,8.0118,21.4245,27.297,0.9360037957757618,0.0,2017-08-04
2017347,44.8164,44.8164,44.8164,0.004199496060472743,0.0,2017-12-13
2017052,37.0494,37.0494,37.0494,0.006827667736254192,0.0,2017-02-21
2017351,0.0,0.0,0.0,1.0,1.0,2017-12-17
2017143,46.0944,46.0944,46.0944,0.0004293688278231001,0.0,2017-05-23
2017212,46.0134,46.0134,46.0134,0.07182019534512182,0.0,2017-07-31
2017254,20.1384,29.4066,39.9978,0.8069719895446036,0.0,2017-09-11
2017255,35.0127,35.0127,35.0127,0.000590864717669424,0.0,2017-09-12
2017319,30.8745,35.3286,46.4535,0.6127273343041961,0.0,2017-11-15
2017327,41.6151,41.6151,41.6151,0.0031905490762498116,0.0,2017-11-23
2017354,12.9402,32.0958,49.284,0.8856683922167354,0.0,2017-12-20
2017172,46.3716,46.3716,46.3716,0.022537562604340564,0.0,2017-06-21
2017019,0.1647,21.6801,53.3853,0.9987263806242822,0.0,2017-01-19
2017047,36.3888,36.3888,36.3888,0.08951291463057626,0.0,2017-02-16
2017317,38.8971,38.8971,38.8971,0.005041668585109811,0.01937694279944637,2017-11-13
2017040,33.5547,33.9525,41.1012,0.5479478629887846,0.0,2017-02-09
2017127,45.567,45.567,45.567,0.0008880118401578688,0.0,2017-05-07
2017248,36.5238,36.5238,36.5238,0.0007633023908600693,0.0,2017-09-05
2017324,6.759,21.8925,43.8624,0.9411474292162656,0.10923971059186335,2017-11-20
2017139,27.639,34.9695,51.6699,0.7321553167736534,0.0,2017-05-19
2017280,31.9905,31.9905,31.9905,0.0007028394714647174,0.0,2017-10-07
2018182,31.0113,31.0113,31.0113,0.009884773426050975,5.803998955280188e-05,2018-07-01
2018027,48.7467,48.7467,48.7467,0.004905383060812053,0.0,2018-01-27
2018139,42.4737,42.4737,42.4737,0.0005929565235806104,0.0,2018-05-19
2018075,51.786,51.786,51.786,0.059419697588884345,0.0,2018-03-16
2018059,44.3889,49.3596,59.0625,0.3220574287638658,0.0,2018-02-28
2018302,12.807,16.605,26.1279,0.5229794509067748,0.022396262709535587,2018-10-29
2018114,44.4186,47.0007,54.7416,0.1538105443634805,0.0,2018-04-24
2018087,48.9384,48.9384,48.9384,0.0019639153497421212,0.0,2018-03-28
2018107,46.0935,46.2006,53.1135,0.17114419809030587,1.9525148391127772e-05,2018-04-17
2018164,3.9258,26.4987,44.5527,0.9667350471672933,0.0,2018-06-13
2018209,9.2115,20.1978,29.8386,0.9112200199505573,0.0002930259816370385,2018-07-28
2018154,11.9997,29.3544,45.1314,0.8932044278551174,0.00014998125234345707,2018-06-03
2018338,16.0704,19.0485,33.3999,0.6763106373721992,0.0,2018-12-04
2018199,13.2183,23.5197,35.532,0.8719361729955967,0.0,2018-07-18
2018203,17.073,17.073,17.073,0.00010541851149061775,0.0,2018-07-22
2018334,3.5604,18.2106,31.6998,0.9672963253833753,0.0,2018-11-30
2018363,17.3547,23.382,32.9715,0.7494738209692089,0.31323456086615853,2018-12-29
2018284,0.927,15.4449,22.0167,0.9919277098991355,0.005791505791505792,2018-10-11
2018147,27.1989,33.8409,43.9884,0.38827601562658137,0.00013234077750206782,2018-05-27
2018171,32.8545,32.8545,32.8545,0.0001369487811558477,0.0,2018-06-20
2018324,5.5836,19.3257,25.5618,0.950383083542603,0.00048332527791203485,2018-11-20
2018119,19.0764,32.1993,54.1827,0.8247569283682784,0.0,2018-04-29
2018304,7.3845,18.7119,25.6716,0.9219069736453882,0.0009740655059052721,2018-10-31
2018044,19.179,29.7909,53.694,0.8328837165532168,0.014429747479419112,2018-02-13
2018357,14.0949,14.0949,14.0949,0.3120277631347742,0.2734063282917324,2018-12-23
2018062,51.6915,51.6915,51.6915,0.011309646767196863,0.0,2018-03-03
2018349,0.2115,117.6777,41.6925,0.9983952143242486,0.1516245487364621,2018-12-15
2018331,16.0983,19.143,28.3878,0.30465712952884466,0.0,2018-11-27
2018219,20.6694,20.6694,20.6694,0.00034821972664751455,0.0,2018-08-07
2018098,48.1986,48.1986,48.1986,0.004572490706319703,0.0,2018-04-08
2018007,44.5356,44.5356,44.5356,0.10871757925072047,0.0,2018-01-07
2018297,15.7059,15.7059,15.7059,0.03681421790484601,0.0,2018-10-24
2018134,21.1068,32.3217,50.2884,0.8002963366657017,0.0019151381027365194,2018-05-14
2018264,8.3556,20.0853,27.6507,0.9179082701847153,0.0005382710733125201,2018-09-21
2018267,12.951,12.951,12.951,0.004358956618003183,0.0,2018-09-24
2018352,0.5418,96.174,32.7258,0.9959257980901333,0.0,2018-12-18
2018097,40.9185,40.9185,40.9185,0.0712520172410271,0.15735335001390047,2018-04-07
2018212,24.9183,26.2998,33.4296,0.2692409206081081,0.00010834236186348864,2018-07-31
2018094,23.6484,34.8732,54.9351,0.7785661916519893,0.0,2018-04-04
2018127,42.9813,43.6878,48.1986,0.17243709710958618,0.016941128036228905,2018-05-07
2018247,15.6411,15.6411,15.6411,0.0029831908668464233,0.0,2018-09-04
2018069,7.1469,35.3016,57.2166,0.9400312643955927,0.0021362151294295048,2018-03-10
2018229,4.7142,18.5067,27.8928,0.9569459399478879,0.0,2018-08-17
2018327,7.0686,17.2692,24.9237,0.6600735771478035,0.5765809477599871,2018-11-23
2018092,47.9358,47.9358,47.9358,0.0027149999063793137,1.8774759213713084e-05,2018-04-02
2018235,19.0386,21.2049,30.9978,0.46027453181609435,0.0,2018-08-23
2018294,0.3798,17.6733,25.8867,0.9968471934792191,0.0,2018-10-21
2018307,14.9787,14.9787,14.9787,0.0024574442579717096,0.0,2018-11-03
2018251,14.5458,14.5458,14.5458,0.003514396695233985,0.0,2018-09-08
2018050,20.4102,31.7718,96.2694,0.79609599079294,0.0,2018-02-19
2018322,12.1914,16.2126,25.3791,0.7947389156589993,0.0,2018-11-18
2018032,42.6825,42.6825,42.6825,0.05056955816700367,0.15628891656288918,2018-02-01
2018077,49.7727,49.7727,49.7727,0.016887988196185092,0.00010848144063353161,2018-03-18
2018157,37.0449,37.0449,37.0449,0.012783613949249293,0.0,2018-06-06
2018214,11.1708,19.6938,30.6378,0.8837152654162529,0.0,2018-08-02
2018034,50.7852,50.7852,50.7852,0.027338228703416415,0.0,2018-02-03
2018226,18.5103,18.5103,18.5103,0.00038882138517618464,0.0,2018-08-14
2018014,10.4805,30.474,51.7716,0.9093040281628711,0.018459204315576534,2018-01-14
2018019,20.4165,32.9391,53.2611,0.8112116244039247,0.07937989529645713,2018-01-19
2018194,29.1735,29.1735,29.1735,0.0027688047992616522,0.0,2018-07-13
2018039,21.7233,36.5337,53.0766,0.8014624837547503,0.0,2018-02-08
2018079,13.059,34.9317,59.5728,0.8855957928266749,0.0,2018-03-20
2018314,0.0063,111.6387,14.9121,0.99994887824258,0.0,2018-11-10
2018002,36.0324,36.0324,36.0324,0.025081575999610382,0.2522226372805379,2018-01-02
2018362,0.0,0.0,0.0,1.0,1.0,2018-12-28
2018262,18.8325,18.8325,18.8325,0.2610967901408948,0.00028665615594094884,2018-09-19
2018258,13.6314,13.6314,13.6314,0.0007916611690196596,0.0,2018-09-15
2018042,49.9149,49.9149,49.9149,0.003002085280793844,0.0,2018-02-11
2018159,9.567,27.1521,49.5504,0.9156168385288912,0.0,2018-06-08
2018037,48.9096,48.9096,48.9096,0.0028623853211009174,0.0,2018-02-06
2018052,51.9273,51.9273,51.9273,0.0031617138908085693,0.0,2018-02-21
2018227,19.5813,19.5813,19.5813,0.002567276394810434,0.004984908076465747,2018-08-15
2018129,16.7742,31.3938,49.6908,0.8474483323102107,0.0,2018-05-09
2018099,19.2816,32.6691,52.2324,0.8245688737492016,0.009248982611912688,2018-04-09
2018112,0.2781,53.6229,72.3033,0.9977154433075058,0.0,2018-04-22
2018043,38.2878,46.0323,81.9405,0.5665658016729326,0.0,2018-02-12
2018344,5.5602,18.5652,27.0729,0.9446728101519752,0.20754232939969214,2018-12-10
2018252,15.4926,15.4926,15.4926,0.0034157355410177736,0.0,2018-09-09
2018057,51.6672,51.6672,51.6672,0.00842890700566533,0.0,2018-02-26
2018172,34.1568,34.1568,34.1568,0.059360051552779645,0.0,2018-06-21
2018272,12.9735,12.9735,12.9735,0.00435142975549109,0.0,2018-09-29
2018207,6.9516,19.0188,24.2811,0.6262279216065811,0.09671383463922348,2018-07-26
2018202,22.4307,22.4307,22.4307,0.016339740300745944,0.003239481682930731,2018-07-21
2018072,39.7818,58.4901,56.6451,0.45066799229478655,0.00022618293675925088,2018-03-13
2018224,10.2069,19.314,31.5909,0.8950150428141633,0.0,2018-08-12
2018364,7.6239,19.2069,28.17,0.9265823662474757,0.1198961038961039,2018-12-30
2018149,3.4839,25.5852,33.2343,0.9721177809470303,0.028607277289836888,2018-05-29
2018197,30.6882,30.6882,30.6882,0.15086163960553842,0.0003518029903254178,2018-07-16
2018142,38.754,38.754,38.754,0.004347021827598965,0.0,2018-05-22
2018342,19.0431,19.0431,19.0431,0.004750705550329256,0.0,2018-12-08
2018279,5.3397,15.975,26.0208,0.9421565759968803,0.0,2018-10-06
2018184,11.0745,24.5664,37.5732,0.9006106327641633,0.0013796461613374451,2018-07-03
2018242,16.3197,16.3197,16.3197,0.03460576052813714,0.004337799253239622,2018-08-30
2018109,21.6162,34.8723,52.2459,0.8001165113182422,0.0,2018-04-19
2018174,8.9721,24.3639,43.65,0.9199823413733595,0.0,2018-06-23
2018359,10.1583,19.9782,34.0425,0.901224304054468,0.0025627430187345353,2018-12-25
2018259,2.4939,17.8875,25.1658,0.9767293431980988,0.0010814708002883924,2018-09-16
2018137,40.5252,40.5252,40.5252,0.02085371952943223,4.4414834554741284e-05,2018-05-17
2018152,29.124,29.124,29.124,0.1487122826401494,0.0,2018-06-01
2018091,0.4788,39.348,51.5646,0.9948772267693788,0.0,2018-04-01
2018167,32.8626,34.6644,43.6392,0.6394320022119524,0.0,2018-06-16
2018029,21.3255,36.8316,53.0559,0.8052727168133592,0.0,2018-01-29
2018022,29.1294,43.0146,54.6552,0.3125464624795565,0.42338458249452177,2018-01-22
2018339,0.4725,104.8284,45.3042,0.9962265778295276,0.022346368715083803,2018-12-05
2018283,12.8286,12.8286,12.8286,0.011854419410745234,0.0,2018-10-10
2018067,46.9134,47.9007,59.4828,0.25376510336139263,0.007823058035289415,2018-03-08
2018274,14.8923,21.042,31.8582,0.8409385844331868,0.0,2018-10-01
2018084,20.4732,33.5961,54.6048,0.8137867240772424,0.005986454009176317,2018-03-25
2018074,16.0497,34.8156,64.8513,0.8683007525460279,0.0,2018-03-15
2018104,24.0948,34.8831,54.2241,0.7733606487987402,0.0,2018-04-14
2018292,3.8007,16.38,21.7836,0.964167225272161,0.0,2018-10-19
2018192,20.1663,26.0028,41.7699,0.6554730384242815,0.0,2018-07-11
2018122,32.1003,42.5817,49.4208,0.48830770113623323,0.010541792659583323,2018-05-02
2018282,20.6721,28.0431,36.2448,0.6765521805866531,0.00043517994690804644,2018-10-09
2018315,15.8445,19.4931,30.3696,0.35309032115822736,0.0,2018-11-11
2018054,24.5124,37.4382,59.6259,0.7726885776761422,0.0,2018-02-23
2018354,18.7407,19.9575,31.1391,0.2884674525884162,0.0,2018-12-20
2018347,17.8524,17.8524,17.8524,0.10712999639899172,0.0006549448334928712,2018-12-13
2018102,46.5615,46.5615,46.5615,0.02987173717371737,9.663703131039814e-05,2018-04-12
2018117,42.0273,42.0273,42.0273,0.0019022784593681872,0.0017956007780936705,2018-04-27
2018124,25.4655,33.8427,53.5041,0.7543708873726063,0.0,2018-05-04
2018237,0.8955,18.1053,24.5331,0.9879723424316418,0.0,2018-08-25
2018130,41.9076,41.9076,41.9076,0.00034349506225848,0.0,2018-05-10
2018179,15.9984,26.9919,43.2693,0.8502417900891337,0.0,2018-06-28
2018277,13.1328,13.1328,13.1328,0.0031425058068042084,0.0,2018-10-04
2018239,1.8441,17.9199,25.1685,0.9840668740279938,0.0,2018-08-27
2018299,14.562,14.562,14.562,0.03679009405881653,0.0,2018-10-26
2018317,15.3378,15.3378,15.3378,0.004846715328467153,0.0,2018-11-13
2018337,17.3979,17.3979,17.3979,0.007852597002668856,0.0,2018-12-03
2018257,15.1749,20.0637,30.1212,0.5025960233642103,0.00017789373814041745,2018-09-14
2018012,48.0744,48.0744,48.0744,0.004157422770745167,0.0,2018-01-12
2018319,12.0195,18.45,23.319,0.8422718522280355,0.0,2018-11-15
2018177,27.1431,29.2059,38.367,0.2721546481320591,0.00019890601690701143,2018-06-26
2018049,16.4151,28.6857,41.7384,0.8615004935834156,0.2504417868737928,2018-02-18
2018312,15.5556,15.5556,15.5556,0.002711903525474583,0.0,2018-11-08
2018146,0.0918,14.9679,21.564,0.9993152708036841,0.0,2018-05-26
2018189,10.3464,22.131,37.1286,0.9084246749936273,0.00026089225150013044,2018-07-08
2018162,35.9325,35.9325,35.9325,0.03897072982861545,0.0,2018-06-11
2018187,23.4315,34.0479,39.6729,0.6335266462092847,0.0005758157389635317,2018-07-06
2018306,15.0912,15.0912,15.0912,0.30420349392090956,0.0,2018-11-02
2018309,10.26,18.4338,26.1639,0.8724646760714645,0.0,2018-11-05
2018178,22.2237,22.2237,22.2237,4.0495666963634886e-05,0.0,2018-06-27
2018011,47.9898,47.9898,47.9898,0.05415521064301552,0.0,2018-01-11
2018244,0.0,0.0,0.0,1.0,1.0,2018-09-01
2018155,36.8856,36.8856,36.8856,0.00019516003122560502,0.0,2018-06-04
2018082,47.5614,49.8357,60.0507,0.1338141288313391,0.0,2018-03-23
2018232,18.5958,18.5958,18.5958,0.002462221793076812,0.0,2018-08-20
2018210,21.8277,21.8277,21.8277,0.0010297388582255539,0.0,2018-07-29
2018217,21.6117,21.6117,21.6117,0.0023680930619027836,0.0,2018-08-05
2018254,10.0368,16.434,26.0586,0.8716286993657408,0.00017930787161556393,2018-09-11
2018123,45.5535,45.5535,45.5535,0.0029155093276599098,0.0,2018-05-03
2018018,47.5065,47.5065,47.5065,0.05846993560815511,0.0,2018-01-18
2018290,0.0063,55.5867,19.3815,0.9999510622976949,0.0,2018-10-17
2018269,4.0779,15.8265,23.0958,0.9595309122738072,0.0,2018-09-26
2018222,13.7394,13.7394,13.7394,0.2585721223895095,0.05666440091453995,2018-08-10
2018332,9.2943,9.2943,9.2943,0.3727526724975705,0.43654517677869925,2018-11-28
2018287,8.9667,26.289,27.1638,0.8098010767057386,0.0,2018-10-14
2018066,52.713,52.713,52.713,0.033546194082801184,0.0,2018-03-07
2018144,17.4798,28.9107,50.2074,0.8385589839074346,0.007664009809932556,2018-05-24
2018064,19.2627,30.96,54.1008,0.8228888245272871,0.2683485454483301,2018-03-05
2018204,12.1446,21.0078,33.1506,0.8778768270057469,0.0,2018-07-23
2019027,14.58,14.58,14.58,0.17469050894085283,0.358263349706861,2019-01-27
2019222,52.1541,52.1541,52.1541,0.021726652711189145,0.00036225633948594097,2019-08-10
2019207,40.887,49.6701,72.6048,0.30866038683365543,0.0,2019-07-26
2019110,1.4562,18.5769,34.2684,0.9833473991889834,0.0,2019-04-20
2019354,12.744,40.4424,62.8443,0.8905811716160141,0.0,2019-12-20
2019159,9.4077,31.6026,53.6517,0.9187965135248511,0.00038251888687003914,2019-06-08
2019202,51.0912,51.0912,51.0912,0.0015302084249406384,0.0,2019-07-21
2019069,23.3766,25.4322,30.9222,0.8121868153322198,0.0,2019-03-10
2019189,28.3779,40.1013,61.4844,0.7333169815789029,0.0,2019-07-08
2019133,43.0767,43.0767,43.0767,0.008000165806545213,0.0,2019-05-13
2019249,25.1964,35.1153,54.9495,0.7625908431773276,0.0,2019-09-06
2019119,7.8741,22.5414,38.6433,0.9332921603611022,0.010070151618013126,2019-04-29
2019349,12.0267,35.9568,59.7078,0.8964702418767528,0.008090855106888362,2019-12-15
2019142,42.1353,42.1353,42.1353,0.0022377562763735565,0.00010678740762889238,2019-05-22
2019152,48.2508,48.7629,55.8873,0.32589807747922195,0.18030731595443772,2019-06-01
2019270,47.8647,47.8647,47.8647,0.013393933772377332,0.0,2019-09-27
2019319,16.1874,28.9845,44.3322,0.8268212366885556,0.4485190409026798,2019-11-15
2019269,20.5452,33.3558,57.9096,0.8110030218984144,0.0,2019-09-26
2019324,13.1922,34.4448,105.1452,0.8883225526273685,0.003399510470492249,2019-11-20
2019219,30.9402,38.3166,59.6412,0.7020531620776024,0.0,2019-08-07
2019046,28.0008,28.0008,28.0008,0.13167736533631036,0.0,2019-02-15
2019304,19.8351,35.7804,53.8488,0.8344239510161151,0.013870866705445435,2019-10-31
