datetime,raw_area,cloud_cover,ice_cover,lake_area,smoothed_area,flag
2017-08-20,0.0369,0.9997247084259364,0,39.77647227409388,40.33082659200148,I
2017-08-22,28.7046,0.7107854694499356,0,39.49769188082831,40.141933240168726,I
2017-08-25,40.2093,0.0327769478902816,0,40.2093,39.857787425501236,E
2017-08-27,36.594,0.0004916420845624,0,36.594,39.66680914592186,O
2017-09-05,36.5238,0.00076330239086,0,36.5238,39.11209480018973,O
2017-09-09,0.2421,0.9974614498990244,0,38.00277404669762,38.807826287089966,I
2017-09-11,20.1384,0.8069719895446036,0,39.9978,38.65524484067279,E
2017-09-12,35.0127,0.0005908647176694,0,38.037424684576045,38.602559934783145,O
2017-09-14,37.0062,0.0020145142108201,0,37.0062,38.486115538063515,O
2017-09-21,33.1605,0.0391686442224945,0,37.79362875335775,38.33901880274272,I
2017-09-29,27.8154,0.4047151277013752,0,37.7932271714883,38.10893992414579,I
2017-10-01,0.1116,0.99912695115855,0,36.27,38.05673112681407,E
2017-10-04,18.3051,0.8172087463714063,0,37.79297618281989,38.0639313036121,I
2017-10-06,19.7253,0.8095531881614848,0,40.0392,38.084084396275095,E
2017-10-07,31.9905,0.0007028394714647,0,37.79282558961885,38.09791966304389,O
2017-10-14,33.3504,0.001051354630004,0,37.992866035361324,38.213128737099716,O
2017-10-19,38.4282,0.004894192225226,0,38.4282,38.42999049481121,O
2017-10-23,38.1789,0.0026332494768767,0,38.1789,38.697230734295424,O
2017-10-24,38.6694,0.0024378352023403,0,38.6694,38.78277996624216,O
2017-10-26,23.8095,0.7962319666638424,0,38.63697907593086,38.955247978270634,I
2017-10-30,38.3238,0.026430106543509,0,38.3238,39.25462974338949,E
2017-11-08,29.511,0.5944040374053733,0,37.5435,39.96329597707353,E
2017-11-10,1.9296,0.984051060411072,0,40.07016277963098,40.149579679666566,I
2017-11-13,38.8971,0.0050416685851098,0,38.8971,40.444592158097606,O
2017-11-15,30.8745,0.6127273343041961,0,40.59040827690154,40.650488704450495,I
2017-11-18,29.1996,0.2203210612323368,0,42.6429,40.98941924832416,E
2017-11-20,6.759,0.9411474292162656,0,43.8624,41.188554027821745,E
2017-11-23,41.6151,0.0031905490762498,0,41.6151,41.525007495314945,O
2017-11-24,41.3685,0.0512704080579578,0,41.3685,41.630272198331866,E
2017-11-28,41.913,0.0023778410916647,0,41.913,42.10677193060303,O
2017-11-30,0.216,0.9983565358514856,0,42.29774880049227,42.34369384390938,I
2017-12-10,40.5531,0.2219939222321983,0,42.885,43.59082272247625,E
2017-12-13,44.8164,0.0041994960604727,0,44.81640000000001,43.96122058270928,O
2017-12-18,9.2952,0.9224420831299516,0,44.50093959555693,44.58864056428956,I
2017-12-20,12.9402,0.8856683922167354,0,44.74962594759601,44.832651984358314,I
2017-12-23,0.2709,0.9979531746193652,0,45.122655475654625,45.19852636797609,I
2017-12-25,16.7409,0.8471506635441062,0,45.371341827693705,45.44001365254584,I
2017-12-26,46.4607,0.0582665961289381,0,46.4607,45.55947704309005,E
2017-12-30,16.7652,0.8514537248209758,0,45.96296592886472,46.023965079075886,I
2018-01-02,36.0324,0.0250815759996103,0,46.31342662272833,46.35686613956467,I
2018-01-07,44.5356,0.1087175792507204,0,44.53560000000001,46.89266922052585,E
2018-01-11,47.9898,0.0541552106430155,0,47.9898,47.323991665476875,E
2018-01-12,48.0744,0.0041574227707451,0,48.0744,47.42547173214452,O
2018-01-14,10.4805,0.9093040281628711,0,47.59672303219894,47.62691565166153,I
2018-01-18,47.5065,0.0584699356081551,0,47.506499999999996,48.02615793740118,E
2018-01-19,20.4165,0.8112116244039247,0,48.097780144743204,48.12072563802702,I
2018-01-22,29.1294,0.3125464624795565,0,48.381732187335096,48.399635418970284,I
2018-01-27,48.7467,0.004905383060812,0,48.7467,48.82752986899671,O
2018-01-29,21.3255,0.8052727168133592,0,49.04137516774044,48.993711051108775,I
2018-02-01,42.6825,0.0505695581670036,0,49.32095953186874,49.241426204988585,I
2018-02-03,50.7852,0.0273382287034164,0,50.7852,49.40722294794923,E
2018-02-06,48.9096,0.0028623853211009,0,48.90959999999999,49.65897073065932,O
2018-02-08,21.7233,0.8014624837547503,0,49.97323288113815,49.8313765957826,I
2018-02-11,49.9149,0.0030020852807938,0,49.91490000000001,50.06936924379197,O
2018-02-12,38.2878,0.5665658016729326,0,50.292594753920866,50.131384380977586,I
2018-02-13,19.179,0.8328837165532168,0,50.346753152042524,50.209877892029525,I
2018-02-18,16.4151,0.8615004935834156,0,50.61754514265079,50.50091209528067,I
2018-02-19,20.4102,0.79609599079294,0,50.67170354077244,50.5438676136913,I
2018-02-21,51.9273,0.0031617138908085,0,51.9273,50.65469043180061,O
2018-02-23,24.5124,0.7726885776761422,0,50.81390008012908,50.714284619883216,I
2018-02-26,51.6672,0.0084289070056653,0,51.6672,50.77104551488023,O
2018-02-28,44.3889,0.3220574287638658,0,49.3596,50.788446978851255,E
2018-03-03,51.6915,0.0113096467671968,0,51.6915,50.77517433904515,E
2018-03-05,19.2627,0.8228888245272871,0,51.007989836404974,50.679332167351134,I
2018-03-07,52.713,0.0335461940828011,0,52.713,50.65059769444641,E
2018-03-08,46.9134,0.2537651033613926,0,50.913895068592396,50.63523318016302,I
2018-03-10,7.1469,0.9400312643955928,0,50.775117161523944,50.512555581599024,I
2018-03-13,39.7818,0.4506679922947865,0,50.56695030092127,50.32250547041423,I
2018-03-15,16.0497,0.8683007525460279,0,50.42817239385282,50.18378214557669,I
2018-03-16,51.786,0.0594196975888843,0,51.786,50.095537410860246,E
2018-03-18,49.7727,0.016887988196185,0,49.77270000000001,49.90862728075017,E
2018-03-20,13.059,0.8855957928266749,0,49.935925224662455,49.709779405238095,I
2018-03-23,47.5614,0.1338141288313391,0,48.69855,49.3937136472813,E
2018-03-25,20.4732,0.8137867240772424,0,49.38840684223436,49.17183885877889,I
2018-03-28,48.9384,0.0019639153497421,0,48.9384,48.82605639566148,O
2018-04-01,0.4788,0.9948772267693788,0,48.50987761348925,48.33975441969943,I
2018-04-02,47.9358,0.0027149999063793,0,47.9358,48.21680568097485,O
2018-04-04,23.6484,0.7785661916519893,0,48.10509505264641,47.967061926218506,I
2018-04-07,40.9185,0.0712520172410271,0,47.69983685344031,47.59645100750276,I
2018-04-08,48.1986,0.0045724907063197,0,48.1986,47.470358633604754,O
2018-04-09,19.2816,0.8245688737492016,0,47.43220212761952,47.34812113412948,I
2018-04-12,46.5615,0.0298717371737173,0,46.5615,46.93043744498246,E
2018-04-14,24.0948,0.7733606487987402,0,46.751445208355186,46.65306802863319,I
2018-04-17,46.0935,0.1711441980903058,0,46.14705,46.190782822476514,E
2018-04-19,21.6162,0.8001165113182422,0,46.01772082851152,45.87703200012087,I
2018-04-22,0.2781,0.9977154433075058,0,45.524314844429526,45.39611044131092,I
2018-04-24,44.4186,0.1538105443634805,0,45.709649999999996,45.06848502331749,E
2018-04-27,42.0273,0.0019022784593681,0,42.0273,44.5743796618292,O
2018-04-29,19.0764,0.8247569283682784,0,44.405908355506696,44.21960885793298,I
2018-05-02,32.1003,0.4883077011362332,0,42.5817,43.70645902709046,E
2018-05-03,45.5535,0.0029155093276599,0,45.55350000000001,43.50879533059874,O
2018-05-04,25.4655,0.7543708873726063,0,43.55220654059738,43.32122655374832,I
2018-05-07,42.9813,0.1724370971095861,0,43.33455,42.739779489537945,E
2018-05-09,16.7742,0.8474483323102107,0,42.64120600532305,42.358630868215265,I
2018-05-10,41.9076,0.0003434950622584,0,41.9076,42.16281424629548,O
2018-05-14,21.1068,0.8002963366657017,0,41.639075514909244,41.369668389135015,I
2018-05-17,40.5252,0.0208537195294322,0,40.5252,40.76960231866727,E
2018-05-19,42.4737,0.0005929565235806,0,42.4737,40.36895964877972,O
2018-05-22,38.754,0.0043470218275989,0,38.754,39.763564070872505,O
2018-05-24,17.4798,0.8385589839074346,0,39.51551540774653,39.35592718523479,I
2018-05-26,0.0918,0.999315270803684,0,39.07938514036352,38.942761124868255,I
2018-05-27,27.1989,0.3882760156265813,0,38.86132000667202,38.73353755586567,I
2018-05-29,3.4839,0.9721177809470304,0,38.42518973928902,38.31660869826584,I
2018-06-01,29.124,0.1487122826401494,0,37.77099433821451,37.68736726307473,I
2018-06-03,11.9997,0.8932044278551174,0,37.33185601290729,37.269167133779284,I
2018-06-04,36.8856,0.0001951600312256,0,36.8856,37.04928249053839,O
2018-06-06,37.0449,0.0127836139492492,0,37.0449,36.61087395335155,E
2018-06-08,9.567,0.9156168385288912,0,36.243519138766345,36.18347720436505,I
2018-06-11,35.9325,0.0389707298286154,0,35.9325,35.516143182182596,E
2018-06-13,3.9258,0.9667350471672932,0,35.15981368295466,35.06455652249513,I
2018-06-16,32.8626,0.6394320022119524,0,33.7635,34.37226626086768,E
2018-06-20,32.8545,0.0001369487811558,0,32.8545,33.416947835203324,O
2018-06-21,34.1568,0.0593600515527796,0,34.1568,33.17669894391546,E
2018-06-23,8.9721,0.9199823413733595,0,32.8907044070883,32.68844011146828,I
2018-06-26,27.1431,0.2721546481320591,0,29.2059,31.958329373841085,E
2018-06-27,22.2237,4.0495666963634886e-05,0,31.850060150032427,31.711131496412264,O
2018-06-28,15.9984,0.8502417900891337,0,31.556580660295058,31.466140353722036,I
2018-07-01,31.0113,0.0098847734260509,0,31.011299999999995,30.697382688997138,O
2018-07-03,11.0745,0.9006106327641633,0,30.132328516257175,30.18904686109896,I
2018-07-06,23.4315,0.6335266462092847,0,29.316608004018505,29.410648398124092,I
2018-07-08,10.3464,0.9084246749936272,0,28.772794329192724,28.877435214728877,I
2018-07-11,20.1663,0.6554730384242815,0,26.0028,28.064126709464674,E
2018-07-13,29.1735,0.0027688047992616,0,29.1735,27.51668175614198,O
2018-07-16,30.6882,0.1508616396055384,0,26.639896276178902,26.696757439503497,I
2018-07-18,13.2183,0.8719361729955967,0,23.5197,26.15377856024746,E
2018-07-21,22.4307,0.0163397403007459,0,22.4307,25.345928952125163,E
2018-07-22,17.073,0.0001054185114906,0,25.072630439457456,25.077873838933563,O
2018-07-23,12.1446,0.8778768270057469,0,24.795769051147328,24.810718390340046,I
2018-07-26,6.9516,0.6262279216065811,0,24.2811,24.01551669508374,E
2018-07-28,9.2115,0.9112200199505572,0,23.411462109596698,23.496189455027675,I
2018-07-29,21.8277,0.0010297388582255,0,21.827700000000004,23.236605998249754,O
2018-07-31,24.9183,0.2692409206081081,0,24.9183,22.71530939800331,E
2018-08-02,11.1708,0.8837152654162529,0,19.6938,22.21796876768112,E
2018-08-05,21.6117,0.0023680930619027,0,21.6117,21.51485249247585,O
2018-08-07,20.6694,0.0003482197266475,0,20.6694,21.117582410410986,O
2018-08-10,13.7394,0.2585721223895095,0,20.236656562984646,20.50144398936392,I
2018-08-12,10.2069,0.8950150428141633,0,19.314,20.072524030168534,E
2018-08-14,18.5103,0.0003888213851761,0,18.5103,19.669249829522467,O
2018-08-15,19.5813,0.0025672763948104,0,19.5813,19.472135688023307,O
2018-08-17,4.7142,0.956945939947888,0,18.5067,19.092463713002395,E
2018-08-20,18.5958,0.0024622217930768,0,18.5958,18.564676451124072,O
